"Sample Date","Facility","Species","Salvage","Acrefeet"
1995-06-15,CVP,28,0,8660
1995-08-06,SWP,28,0,13631
2015-01-17,CVP,28,0,1740
2016-08-11,SWP,28,0,12789
2020-07-28,SWP,28,0,525
2010-07-22,SWP,28,0,10057
2004-05-23,SWP,28,0,1008
2013-09-30,SWP,28,0,3786
2016-11-11,SWP,28,0,8118
2013-01-06,CVP,28,0,4909
2009-10-20,SWP,28,0,5209
2021-07-03,SWP,28,0,2922
2008-02-14,SWP,28,0,7172
2021-03-05,CVP,28,0,794
2010-10-20,SWP,28,0,9632
1995-09-11,SWP,28,0,5027
2014-11-06,SWP,28,0,2502
2020-09-03,CVP,28,0,8564
1995-01-22,SWP,28,0,15729
2013-08-23,CVP,28,0,8288
2009-12-20,SWP,28,0,8788
1998-11-22,SWP,28,0,3377
2011-11-17,SWP,28,0,5562
2002-05-23,SWP,28,0,642
1996-04-11,SWP,28,0,5486
2022-01-19,CVP,28,0,8102
2014-10-02,SWP,28,0,1716
2012-06-04,CVP,28,0,3170
1995-08-03,CVP,28,0,7261
2008-02-17,SWP,28,0,7971
1997-01-10,CVP,28,0,7469
2004-07-27,SWP,28,0,13782
2016-10-14,CVP,28,0,6418
1997-12-07,SWP,28,0,12940
2005-11-26,SWP,28,0,7771
2006-07-17,CVP,28,0,8716
2010-01-17,CVP,28,0,1997
2002-05-10,CVP,28,0,1638
2002-09-06,SWP,28,0,8216
2015-06-06,SWP,28,0,546
1997-02-26,SWP,28,0,829
2002-04-21,SWP,28,0,993
2012-06-12,CVP,28,0,4885
2014-10-29,SWP,28,0,744
2006-04-29,SWP,28,0,8727
1993-11-24,SWP,28,0,9699
2007-01-26,CVP,28,0,8614
1997-01-29,SWP,28,0,2728
2017-05-19,SWP,28,0,5137
2022-04-08,CVP,28,0,1791
1993-10-10,CVP,28,0,8465
2006-07-06,SWP,28,0,12574
1996-01-07,CVP,28,0,8318
2011-04-28,CVP,28,0,3485
1999-12-06,CVP,28,0,7966
2002-10-15,SWP,28,0,1795
2004-05-29,SWP,28,0,1343
2019-04-13,SWP,28,0,1398
2002-11-24,CVP,28,0,8331
2017-04-19,SWP,28,0,5941
2004-01-21,CVP,28,0,8671
2007-06-27,SWP,28,0,1681
2000-04-10,SWP,28,0,8119
2000-01-18,SWP,28,0,11513
2019-02-15,CVP,28,0,8389
1997-01-09,CVP,28,0,7486
2022-06-08,CVP,28,0,1809
2006-09-19,CVP,28,0,8151
2010-01-27,CVP,28,0,6307
2009-12-09,CVP,28,0,3898
2012-09-08,SWP,28,0,14013
2010-09-06,SWP,28,0,12999
2016-12-23,CVP,28,0,6942
2005-06-05,SWP,28,0,10376
1997-10-18,CVP,28,0,8470
2005-03-11,SWP,28,0,1834
2009-06-27,CVP,28,0,3296
2007-12-02,SWP,28,0,4742
2017-02-13,SWP,28,0,19487
2010-05-20,SWP,28,NS,0
2018-03-01,SWP,28,0,7938
2019-06-30,SWP,28,0,1749
2011-06-25,SWP,28,0,12740
2008-12-02,CVP,28,0,1988
2010-05-01,CVP,28,0,1649
1996-08-03,SWP,28,0,12594
1999-05-28,SWP,28,0,2197
2015-02-19,SWP,28,0,7262
2021-03-08,SWP,28,NS,0
2013-08-04,SWP,28,0,7856
2001-04-14,CVP,28,0,5450
2014-09-04,SWP,28,0,3262
2010-11-06,SWP,28,0,3073
2001-05-15,SWP,28,0,1182
2000-07-02,SWP,28,0,12218
2007-02-18,CVP,28,0,8726
2016-07-08,SWP,28,0,14149
2014-07-09,CVP,28,0,1620
1995-01-20,SWP,28,0,15782
2003-06-05,CVP,28,0,8823
2003-06-02,SWP,28,0,12853
2013-11-08,CVP,28,0,4985
1998-12-25,SWP,28,0,4460
2012-03-08,CVP,28,0,1977
1993-10-18,CVP,28,0,8508
2007-01-15,SWP,28,0,4088
2003-08-20,SWP,28,0,13957
2020-06-09,CVP,28,4,5299
2018-06-30,SWP,28,0,121
2009-04-08,SWP,28,0,2170
2012-09-13,SWP,28,0,10768
2016-07-14,CVP,28,0,3303
2020-05-27,SWP,28,0,989
2010-03-03,CVP,28,0,8193
2012-12-11,SWP,28,0,13020
2002-11-16,CVP,28,0,8435
2022-07-09,CVP,28,0,3593
2007-05-15,CVP,28,0,1692
2012-05-18,CVP,28,0,8356
2015-05-14,SWP,28,0,437
2005-07-18,SWP,28,0,14402
2006-10-28,SWP,28,0,11285
2010-11-07,SWP,28,0,13149
1994-11-27,SWP,28,0,9214
2002-10-13,SWP,28,0,2204
1999-07-22,CVP,28,0,8761
2016-12-04,SWP,28,0,12760
2007-11-28,CVP,28,0,7383
2010-07-12,CVP,28,0,7094
1994-07-02,CVP,28,0,3589
2009-07-31,CVP,28,0,8043
2007-06-11,CVP,28,0,1679
2019-06-14,SWP,28,0,13393
1996-12-01,SWP,28,0,12494
1995-05-09,CVP,28,0,4482
2013-04-21,CVP,28,0,1606
2019-02-27,CVP,28,0,8625
2021-01-14,CVP,28,0,1651
2011-12-08,CVP,28,0,7961
2012-06-17,SWP,28,0,1096
2002-06-27,CVP,28,0,6700
2003-03-23,SWP,28,0,13392
2014-05-20,CVP,28,0,1607
1997-01-06,CVP,28,0,7461
1996-12-15,SWP,28,0,12464
2003-07-24,SWP,28,0,12879
1995-04-26,CVP,28,0,7296
2012-01-20,SWP,28,0,8040
2007-07-15,CVP,28,0,8636
1999-08-15,SWP,28,0,13692
1993-10-23,CVP,28,0,8422
1999-02-21,SWP,28,0,128
2002-08-10,SWP,28,0,14086
2012-03-26,SWP,28,0,744
2007-10-15,CVP,28,0,8509
2007-09-18,SWP,28,0,8289
1994-07-03,SWP,28,0,742
2019-12-07,SWP,28,0,12784
2008-09-29,CVP,28,0,8507
2010-01-09,SWP,28,0,6654
2016-10-28,SWP,28,0,9655
1996-12-16,CVP,28,0,8191
2000-02-20,SWP,28,0,17877
2015-02-24,CVP,28,0,1702
2012-09-26,CVP,28,0,8130
2021-10-03,CVP,28,0,3411
2007-09-11,CVP,28,0,8741
1998-07-14,SWP,28,0,1087
1997-10-15,SWP,28,0,12754
2001-03-29,CVP,28,0,5338
1996-10-15,SWP,28,0,10011
2011-11-25,SWP,28,0,2983
2017-11-30,CVP,28,0,8372
2017-09-01,SWP,28,0,13664
2017-09-29,CVP,28,0,8657
2005-03-31,SWP,28,0,6754
2006-04-19,CVP,28,NS,0
2013-06-15,SWP,28,0,5174
1994-11-10,SWP,28,0,9952
2017-01-30,SWP,28,0,20297
2018-07-23,SWP,28,0,4501
2021-03-12,CVP,28,0,820
1996-09-22,SWP,28,0,12465
2010-04-02,SWP,28,0,1822
2018-06-17,SWP,28,0,562
2010-06-12,SWP,28,0,6701
2006-04-28,CVP,28,0,3410
2015-01-12,SWP,28,0,9587
2006-04-06,CVP,28,0,2037
2011-08-15,CVP,28,0,7634
2014-04-17,SWP,28,0,744
1994-05-17,SWP,28,0,747
2007-06-13,SWP,28,0,177
2022-09-05,CVP,28,0,3589
2001-05-13,CVP,28,0,1460
2019-09-24,CVP,28,0,8526
2009-10-27,SWP,28,0,6139
2012-04-13,CVP,28,0,1622
2004-04-25,CVP,28,NS,0
2021-07-19,SWP,28,0,455
2009-03-02,CVP,28,0,6923
2012-07-02,SWP,28,0,12692
2002-08-12,SWP,28,0,13784
2005-09-19,SWP,28,0,13997
2015-01-13,SWP,28,0,9805
2008-09-17,CVP,28,0,7354
1993-11-22,SWP,28,0,11893
2022-07-30,CVP,28,0,5379
2004-06-22,SWP,28,0,3426
2014-09-02,SWP,28,0,5165
1993-10-17,SWP,28,0,13032
1996-11-30,SWP,28,0,12172
1999-01-07,SWP,28,0,401
2006-12-07,CVP,28,0,8286
2002-10-16,SWP,28,0,1801
2018-12-11,SWP,28,0,7407
2008-05-13,CVP,28,0,1663
2009-08-17,SWP,28,0,8854
2012-11-18,SWP,28,0,2921
1995-07-24,SWP,28,0,13115
2000-10-13,CVP,28,0,8385
1998-01-29,CVP,28,0,8092
2017-06-10,CVP,28,0,8737
2005-08-22,CVP,28,0,8813
2020-01-26,SWP,28,0,4525
2020-10-07,CVP,28,0,6785
2000-07-10,CVP,28,0,8599
2009-10-03,SWP,28,0,1261
1997-04-16,CVP,28,0,1492
2011-09-07,SWP,28,0,14016
2006-06-15,CVP,28,0,3371
1995-03-29,CVP,28,0,5670
2008-03-08,SWP,28,0,4945
2022-07-30,SWP,28,0,1120
2000-06-05,CVP,28,0,2951
2019-02-19,CVP,28,0,8125
2021-05-04,CVP,28,0,1588
2005-10-11,SWP,28,0,13070
2004-05-05,SWP,28,0,1487
1996-06-10,SWP,28,0,12378
2006-07-11,SWP,28,6,13688
2014-12-19,SWP,28,0,5005
2003-03-01,SWP,28,0,15065
2009-09-23,CVP,28,0,8448
2011-02-10,SWP,28,0,12516
2021-08-11,CVP,28,0,1590
1997-04-06,SWP,28,0,7808
2018-07-30,CVP,28,0,7652
2020-03-26,SWP,28,0,3541
2016-02-26,CVP,28,0,6737
2004-05-12,SWP,28,0,17
2012-02-03,CVP,28,0,6281
2021-09-05,CVP,28,0,3444
1995-02-28,CVP,28,0,8316
2014-10-23,SWP,28,0,527
2008-08-02,CVP,28,0,7303
2016-09-15,CVP,28,0,6568
2011-02-16,SWP,28,0,12768
2010-07-14,SWP,28,0,8335
2001-09-24,CVP,28,0,8127
2011-10-07,SWP,28,0,11088
2019-04-28,SWP,28,0,1215
2002-05-27,SWP,28,0,1869
1999-09-24,SWP,28,0,13059
2013-06-26,SWP,28,0,5916
2022-02-25,SWP,28,0,383
2009-09-04,CVP,28,0,8175
2018-03-04,SWP,28,0,7057
2020-07-13,CVP,28,0,8503
2004-02-19,SWP,28,0,14471
2006-04-07,SWP,28,0,2527
2021-04-10,SWP,28,0,602
2013-10-15,SWP,28,0,2020
2008-05-07,CVP,28,0,1672
2002-09-01,SWP,28,0,12310
2008-03-27,SWP,28,0,3027
2013-12-20,CVP,28,0,1952
1996-05-28,CVP,28,0,8573
2008-08-22,CVP,28,0,7290
2002-03-23,CVP,28,0,8395
2019-05-03,CVP,28,0,1615
2004-03-23,SWP,28,0,10888
2001-07-08,CVP,28,0,8271
2001-03-23,CVP,28,0,2838
1999-02-25,CVP,28,0,8523
2016-05-11,SWP,28,0,2235
2002-10-23,CVP,28,0,8914
2019-07-31,SWP,28,0,13914
2000-05-29,SWP,28,0,5360
2020-03-16,CVP,28,0,5366
1994-03-10,SWP,28,0,5496
2015-04-21,CVP,28,0,1967
2018-07-17,SWP,28,0,3940
2007-06-18,CVP,28,0,5333
2004-02-20,SWP,28,0,14723
2007-04-10,CVP,28,0,7108
2004-03-29,CVP,28,0,8698
2001-02-27,CVP,28,0,8127
2008-12-24,CVP,28,0,2020
2021-04-02,CVP,28,0,810
2009-06-03,SWP,28,0,1293
2016-08-13,CVP,28,0,3331
1996-01-30,CVP,28,0,8802
2015-08-02,SWP,28,0,373
2007-11-16,CVP,28,0,5430
2016-02-28,SWP,28,0,4663
2021-02-02,SWP,28,0,4093
2001-12-01,SWP,28,0,2381
2000-10-10,CVP,28,0,8307
2019-10-05,SWP,28,0,3912
1996-05-22,CVP,28,0,8636
2001-07-30,SWP,28,0,9049
2006-12-01,CVP,28,12,7022
2011-10-18,SWP,28,0,13216
2015-11-01,SWP,28,0,1641
2020-04-02,CVP,28,0,5338
2009-08-19,CVP,28,0,8120
2021-04-17,SWP,28,0,612
1994-06-12,SWP,28,0,752
2016-05-06,CVP,28,0,3176
2003-08-14,SWP,28,0,13908
2020-02-18,CVP,28,0,1735
2022-03-31,SWP,28,NS,0
1994-04-28,SWP,28,0,739
1995-06-27,CVP,28,0,8880
2010-07-24,CVP,28,0,8317
2021-05-12,SWP,28,0,809
2012-01-23,SWP,28,0,6519
2018-03-10,SWP,28,0,3713
2019-07-25,CVP,28,0,8515
2002-09-18,CVP,28,0,7909
2005-04-12,CVP,28,0,3848
1999-12-20,SWP,28,0,2540
2012-11-25,SWP,28,0,7833
2006-09-25,SWP,28,0,14015
1995-08-16,SWP,28,0,9431
2006-02-16,CVP,28,0,8606
2005-02-15,SWP,28,0,10674
2017-01-25,SWP,28,0,20297
2020-12-01,SWP,28,0,5168
1994-02-20,CVP,28,0,8149
1993-10-01,CVP,28,0,8758
1993-11-21,CVP,28,0,8455
2016-11-02,CVP,28,0,8089
2000-04-19,SWP,28,0,2269
2001-10-22,CVP,28,0,6663
2005-06-18,SWP,28,0,11837
2011-11-29,CVP,28,NS,0
1994-05-07,SWP,28,0,738
2017-07-18,CVP,28,0,8626
2010-04-23,SWP,28,0,1318
2007-01-23,CVP,28,0,8609
2000-09-04,CVP,28,0,8556
2018-01-17,SWP,28,0,5874
2021-02-02,CVP,28,0,3304
2022-07-11,CVP,28,0,5371
2003-03-02,CVP,28,0,8517
2016-06-25,CVP,28,0,1595
2007-03-02,SWP,28,0,5775
2014-08-07,SWP,28,0,2569
1997-09-24,SWP,28,0,5101
1994-02-26,CVP,28,0,6547
2009-04-12,SWP,28,0,4348
2018-12-31,SWP,28,0,9406
2015-09-21,CVP,28,0,1598
2002-04-07,CVP,28,0,5318
2003-11-26,CVP,28,0,8681
2016-05-21,SWP,28,0,1493
2020-12-02,CVP,28,0,1923
2008-11-16,CVP,28,0,7163
2000-09-12,SWP,28,0,13640
2002-07-09,CVP,28,0,8567
2018-06-15,SWP,28,0,1864
2019-05-11,SWP,28,0,3293
2007-08-08,CVP,28,0,8794
2017-04-17,SWP,28,0,5869
1994-07-23,CVP,28,0,3977
2015-03-27,CVP,28,0,1969
2017-05-06,CVP,28,0,4811
2000-07-05,SWP,28,0,11672
1996-01-28,CVP,28,0,8558
1994-02-07,SWP,28,0,7200
1997-06-27,CVP,28,0,8790
2012-01-14,CVP,28,0,3842
2007-03-04,CVP,28,0,8487
2011-11-09,CVP,28,0,8128
2005-01-24,SWP,28,0,15192
1999-10-11,CVP,28,0,8375
1999-10-08,SWP,28,0,13039
1996-10-02,CVP,28,0,8675
2004-11-09,SWP,28,0,10134
2015-08-11,CVP,28,0,602
2006-07-08,CVP,28,0,8873
2005-07-14,SWP,28,0,14327
2013-05-05,SWP,28,0,4155
2020-01-09,SWP,28,0,3823
1995-10-24,SWP,28,0,4479
2018-05-08,SWP,28,NS,0
2013-08-16,SWP,28,0,11424
2010-04-04,CVP,28,0,1639
2010-11-30,CVP,28,0,8139
2002-05-23,CVP,28,0,1785
2002-03-13,CVP,28,0,8354
2011-07-29,CVP,28,0,8343
2009-01-08,SWP,28,0,4907
2002-07-22,SWP,28,0,13110
2011-09-15,SWP,28,0,14072
2015-02-01,SWP,28,0,5704
2008-03-30,CVP,28,0,1939
1997-06-19,CVP,28,0,8521
1997-10-26,SWP,28,0,4826
2016-10-25,SWP,28,0,5026
2019-10-18,SWP,28,0,1241
2010-09-29,SWP,28,0,13353
2014-03-12,SWP,28,0,6386
2015-03-01,CVP,28,0,1702
2003-12-20,SWP,28,0,10969
2003-08-29,SWP,28,0,13831
2004-08-27,SWP,28,0,14026
2020-05-25,CVP,28,0,1789
2019-09-25,CVP,28,0,8549
2003-01-22,CVP,28,0,8430
2009-03-11,SWP,28,0,5833
2018-06-09,SWP,28,0,1309
2021-01-29,CVP,28,0,3302
1995-08-14,CVP,28,0,8949
1995-10-20,SWP,28,0,378
1997-09-06,CVP,28,0,8603
1999-10-17,SWP,28,0,9932
1997-07-17,SWP,28,0,9099
2011-03-14,CVP,28,0,7376
2006-10-29,SWP,28,0,11357
1999-01-19,SWP,28,0,4933
2001-05-22,CVP,28,0,1718
2021-11-07,CVP,28,0,8830
1994-12-29,SWP,28,0,12527
2017-07-30,CVP,28,0,8690
1999-11-13,SWP,28,0,11299
2011-01-23,CVP,28,0,8057
2004-02-10,SWP,28,0,12401
2006-11-15,SWP,28,0,9328
2010-12-06,SWP,28,0,11863
2008-12-15,SWP,28,0,2685
2012-04-10,SWP,28,0,4368
2020-09-29,CVP,28,0,8519
2005-09-22,SWP,28,0,13826
2003-09-17,SWP,28,0,13911
2005-04-27,SWP,28,0,1214
2007-04-11,SWP,28,0,4538
2013-11-05,SWP,28,0,5793
2001-05-18,SWP,28,0,1274
1994-03-10,CVP,28,0,3968
2003-03-21,SWP,28,0,12215
2009-12-22,CVP,28,0,5814
1998-05-08,CVP,28,0,3807
2008-03-06,CVP,28,0,5704
2006-03-07,SWP,28,0,4822
2019-07-07,CVP,28,0,8332
1997-08-10,SWP,28,0,738
1996-06-18,SWP,28,0,12763
2017-05-24,SWP,28,0,5138
2000-03-07,SWP,28,0,17185
2000-04-18,SWP,28,0,1371
2020-07-03,CVP,28,0,6994
2018-08-16,CVP,28,0,8441
1999-04-02,CVP,28,0,3122
2001-12-14,CVP,28,0,8098
2000-12-16,CVP,28,0,8245
1995-05-17,CVP,28,0,6706
2001-06-07,SWP,28,0,258
2014-01-26,SWP,28,0,1360
2000-11-29,SWP,28,0,10372
2014-10-27,CVP,28,0,162
2016-05-31,CVP,28,0,1587
1999-02-17,CVP,28,0,8321
2018-09-29,CVP,28,0,5637
2000-12-17,SWP,28,0,12053
2001-08-05,SWP,28,0,9534
2017-08-18,SWP,28,0,12731
1994-04-06,SWP,28,0,763
2012-07-26,SWP,28,0,11900
2013-10-17,CVP,28,0,5205
2019-04-10,CVP,28,0,3800
2008-12-20,SWP,28,0,2785
2011-01-25,CVP,28,0,6980
1994-04-25,SWP,28,0,731
2009-09-02,SWP,28,0,6573
2008-06-08,CVP,28,0,1687
2022-02-27,CVP,28,0,1217
1995-08-08,SWP,28,0,10835
1998-07-25,SWP,28,0,7547
2004-03-01,SWP,28,0,15661
2001-12-17,CVP,28,0,8126
2016-04-09,CVP,28,0,1984
2003-05-01,CVP,28,0,1694
2009-08-24,CVP,28,0,7955
2003-07-29,SWP,28,0,11552
2011-08-17,CVP,28,0,8288
2018-10-08,CVP,28,0,8362
1994-06-06,CVP,28,0,1437
2009-05-24,SWP,28,0,2569
2001-01-12,CVP,28,0,1989
2017-11-22,CVP,28,0,8403
2008-03-02,SWP,28,0,2318
2009-02-05,CVP,28,0,1990
